id,recipeName,mealType,dietaryType,weightGoal,calories,protein,carbs,fat,fiber,sodium,cholesterol,preparationTime,serves,semantic_text,restrictions_str,ingredients_str,instructions_str,mealImageURL
68395eeaa1f9120d4641a5fa,Daal Masoor Toast,breakfast,desi,weight_loss,180.0,8.0,28.0,4.0,6.0,300.0,0.0,25,1,Daal Masoor Toast Daal Masoor Toast Daal Masoor Toast Red Lentils Whole Wheat Bread Green Chili Ginger Cumin Salt Olive Oil desi,"nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Red Lentils (¼ cup (50g, dry)); Whole Wheat Bread (2 slices (60g)); Green Chili (1 (5g, chopped)); Ginger (½ inch (5g, grated)); Cumin (¼ tsp (0.5g)); Salt (to taste (0.5g, pinch)); Olive Oil (1 tsp (5g))","Step 1: Soak Lentils: | Soak red lentils in water for 2 hours. | Step 2: Blend Ingredients: | Blend the soaked lentils with green chili, ginger, salt, and cumin until smooth. | Step 3: Prepare Toast: | Spread the lentil mixture evenly on slices of whole grain toast. | Step 4: Heat Oil: | Heat oil in a pan over medium heat. | Step 5: Shallow Fry: | Place the toast with lentil spread side down in the pan and shallow fry until crispy. | Step 6: Flip the Toast: | Flip the toast and cook the other side until golden and crispy. | Step 7: Remove from Pan: | Take the toast out of the pan once both sides are crispy. | Step 8: Serve: | Serve the crispy lentil-topped toast hot and enjoy.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745168988/recipe_uploads/jeeh6fw1u6bsfc2qeulb.jpg
68395ed6a1f9120d4641a571,Herbed Cauliflower Rice,snack,mediterranean,weight_loss,110.0,4.0,11.0,7.0,5.0,65.0,0.0,15,2,Herbed Cauliflower Rice Herbed Cauliflower Rice Herbed Cauliflower Rice Cauliflower Mixed herbs Olive oil mediterranean,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_carb,low_sugar,low_cholesterol,dairy_free",Cauliflower (200g); Mixed herbs (10g); Olive oil (7ml),"Step 1: Wash Cauliflower | Rinse 200g cauliflower under cold water to remove any dirt. |  | Step 2: Trim Cauliflower | Remove leaves and cut cauliflower into small florets. |  | Step 3: Pulse Cauliflower | Place florets in a food processor and pulse until rice-like granules form. |  | Step 4: Prep Herbs | Wash 10g mixed herbs (e.g., parsley, cilantro), pat dry, and finely chop. |  | Step 5: Heat Pan | Place a skillet over medium heat and let it warm up. |  | Step 6: Add Oil | Pour 7ml olive oil into the skillet and swirl to coat. |  | Step 7: Sauté Cauliflower | Add cauliflower rice and herbs, sauté for 5-7 minutes until tender, stirring occasionally. |  | Step 8: Serve Warm | Transfer to a plate, season with a pinch of salt if desired, and serve warm as a snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524315/rxwflw86berpw8oazxkn.jpg
68395eeaa1f9120d4641a604,Methi Oats Khichdi,breakfast,desi,weight_loss,150.0,5.0,18.0,6.0,4.0,160.0,0.0,25,1,Methi Oats Khichdi Methi Oats Khichdi Methi Oats Khichdi Oats Moong Dal Methi (Fenugreek) Cumin Asafoetida Turmeric Salt Olive Oil desi,"nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Oats (¼ cup (20g)); Moong Dal (1 tbsp (12g, dry)); Methi (Fenugreek) (½ cup (30g, chopped)); Cumin (¼ tsp (0.5g)); Asafoetida (pinch (0.2g)); Turmeric (pinch (0.2g)); Salt (to taste (0.5g, pinch)); Olive Oil (1 tsp (5g))","Step 1: Rinse Oats and Moong Dal: | Rinse ¼ cup oats and 1 tbsp moong dal under water. | Step 2: Boil Oats and Dal: | Boil the oats and moong dal in 1 cup water until soft. | Step 3: Heat Olive Oil: | Heat 1 tsp olive oil in a pan over medium heat. | Step 4: Add Spices: | Add cumin seeds and a pinch of asafoetida to the oil and let them sizzle. | Step 5: Sauté Methi Leaves: | Add chopped methi leaves to the pan and sauté for 3 minutes until they soften. | Step 6: Add Oats-Dal Mixture: | Add the boiled oats and dal mixture to the pan, along with salt and turmeric. | Step 7: Cook Together: | Cook everything for 4–5 minutes, stirring occasionally to combine the flavors. | Step 8: Serve: | Serve hot, garnished with fresh coriander.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169002/recipe_uploads/acdqoie0wc7xqipyim1s.jpg
68395ebfa1f9120d4641a458,Greek Yogurt & Nuts,snack,keto,weight_loss,290.0,18.0,8.0,22.0,2.0,60.0,20.0,5,1,Greek Yogurt & Nuts Greek Yogurt & Nuts Greek Yogurt & Nuts Greek yogurt (full-fat) Walnuts Cinnamon keto,"gluten_free,egg_free,low_carb,low_sugar",Greek yogurt (full-fat) (150g); Walnuts (30g); Cinnamon (½ tsp),Step 1: Prepare Yogurt | Spoon 150g full-fat Greek yogurt into a bowl. | Step 2: Chop Nuts | Roughly chop 30g walnuts into small pieces. | Step 3: Add Nuts | Sprinkle walnuts over yogurt evenly. | Step 4: Season Yogurt | Dust with ½ tsp cinnamon for flavor. | Step 5: Mix Gently | Stir lightly to combine nuts and cinnamon with yogurt. | Step 6: Check Consistency | Ensure yogurt remains thick and creamy. | Step 7: Garnish | Add a pinch of extra cinnamon for presentation. | Step 8: Serve | Serve immediately as a quick snack.,https://res.cloudinary.com/duegxp0u0/image/upload/v1748524023/v8pcrs1r9erwp8x349sc.jpg
68395eeaa1f9120d4641a6b5,Roasted Chana (Spiced Roasted Chickpeas),snack,desi,weight_loss,1140.0,6.0,16.0,6.0,5.0,300.0,0.0,35,2,Roasted Chana (Spiced Roasted Chickpeas) Roasted Chana (Spiced Roasted Chickpeas) Roasted Chana (Spiced Roasted Chickpeas) Chickpeas Olive Oil Cumin Powder Paprika Black Pepper Salt desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,dairy_free","Chickpeas (1 cup (200g, cooked or canned, drained)); Olive Oil (1 tbsp (14g)); Cumin Powder (1 tsp (2g)); Paprika (1 tsp (2g)); Black Pepper (1/4 tsp (0.5g)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied))","Step 1: Prepare the Chickpeas : | Drain and rinse the chickpeas thoroughly under cold water. Pat them dry using a paper towel to remove as much moisture as possible. | Step 2: Preheat the Oven : | Set your oven to preheat at 200°C (about 400°F) while you prepare the chickpeas. | Step 3: Season the Chickpeas : | Place the dry chickpeas in a large mixing bowl. Add olive oil, salt, cumin powder, paprika, and a pinch of black pepper. | Step 4: Toss Evenly : | Toss the chickpeas in the bowl until they are evenly coated with the oil and spices. | Step 5: Prepare Baking Sheet : | Line a baking sheet with parchment paper or lightly grease it to prevent sticking. | Step 6: Spread Chickpeas : | Spread the seasoned chickpeas in a single layer on the prepared baking sheet to ensure even roasting. | Step 7: Roast in Oven : | Place the baking sheet in the preheated oven and roast for 25–30 minutes. Shake the tray or stir the chickpeas halfway through to promote even browning. | Step 8: Cool and Serve : | Remove the chickpeas from the oven once crispy and golden brown. Allow them to cool slightly before serving as a healthy snack or topping.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169456/recipe_uploads/pjemo6l92csx1ifgnlrc.jpg
68395eeaa1f9120d4641a673,Low-Oil Chicken Kofta Handi (Yogurt-Based Curry),lunch,desi,weight_loss,280.0,26.0,14.0,12.0,3.0,150.0,75.0,40,2,"Low-Oil Chicken Kofta Handi (Yogurt-Based Curry) Low-Oil Chicken Kofta Handi (Yogurt-Based Curry) Low-Oil Chicken Kofta Handi (Yogurt-Based Curry) Ground Chicken Yogurt Onion Tomato Garlic Ginger Spices: Turmeric, Garam Masala, Chili desi","gluten_free,nut_free,egg_free,low_sodium,low_sugar","Ground Chicken (200g); Yogurt (1/2 cup (120g)); Onion (1 medium (100g, chopped)); Tomato (1 medium (150g, chopped)); Garlic (1 tbsp (9g, minced)); Ginger (1 tbsp (6g, grated)); Spices: Turmeric, Garam Masala, Chili (1 tsp each (6g total))","Step 1: Prepare Kofta Mixture : | Mix ground chicken with ginger-garlic paste, chopped onions, coriander, cumin powder, and salt. Form into small balls. | Step 2: Prepare Curry Base : | In a pan, heat oil and sauté onions until golden. Add tomatoes, yogurt, and spices (turmeric, garam masala, chili). | Step 3: Cook Curry Base : | Cook the curry base for 5-7 minutes, allowing the oil to separate from the mixture. | Step 4: Add Water : | Add water to the curry base to create a gravy-like consistency. Stir to combine. | Step 5: Add Koftas : | Gently add the prepared koftas into the simmering curry base. | Step 6: Simmer Koftas : | Cover and simmer the koftas in the curry for 25 minutes, stirring occasionally. | Step 7: Check for Doneness : | Check that the koftas are cooked through and tender. | Step 8: Serve : | Once done, serve the koftas in curry hot with rice or naan.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169096/recipe_uploads/fqngukwm1wr3xbjqu4rh.jpg
68395ecea1f9120d4641a4f2,Lamb Meatballs with Couscous,lunch,non_vegetarian,weight_gain,520.0,38.0,50.0,25.0,4.0,550.0,115.0,40,3,Lamb Meatballs with Couscous Lamb Meatballs with Couscous Lamb Meatballs with Couscous Lamb Couscous Parsley Egg Olive oil Cumin Garlic powder Salt Lemon juice Yogurt non_vegetarian,"nut_free,low_sugar",Lamb (300g); Couscous (150g); Parsley (10g); Egg (1); Olive oil (2 tsp); Cumin (1 tsp); Garlic powder (1/2 tsp); Salt (1/2 tsp); Lemon juice (1 tsp); Yogurt (1 tsp (optional sauce)),"Step 1: Preheat Oven | Preheat the oven to 200°C and line a baking sheet with parchment paper. | Step 2: Prepare Meatball Mixture | In a bowl, combine 300g ground lamb, 1 egg, 10g finely chopped parsley, 1 tsp cumin, 1/2 tsp garlic powder, and 1/4 tsp salt. | Step 3: Form Meatballs | Shape the mixture into 12 equal meatballs, about 1-inch in diameter, and place on the baking sheet. | Step 4: Bake Meatballs | Drizzle meatballs with 1 tsp olive oil and bake for 15–20 minutes until cooked through (internal temp 160°F/71°C). | Step 5: Prepare Couscous | Boil 200ml water with 1/4 tsp salt, add 150g couscous, cover, remove from heat, and let sit for 5 minutes. | Step 6: Fluff Couscous | Fluff couscous with a fork, mix in 1 tsp olive oil and 1 tsp lemon juice for flavor. | Step 7: Assemble Dish | Place a portion of couscous on each plate and top with 3–4 meatballs. | Step 8: Serve | Garnish with 1 tsp chopped parsley if desired, drizzle with a touch of yogurt sauce (optional), and serve warm as a hearty dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524702/zcpxknz7tra7g5hx1gra.jpg
68395eeaa1f9120d4641a631,Dry-Fried Beef Strips with Ginger & Garlic,dinner,desi,weight_loss,220.0,24.0,4.0,12.0,0.0,600.0,70.0,20,2,Dry-Fried Beef Strips with Ginger & Garlic Dry-Fried Beef Strips with Ginger & Garlic Dry-Fried Beef Strips with Ginger & Garlic Lean Beef Ginger Garlic Soy Sauce Black Pepper Salt Oil desi,"nut_free,egg_free,lactose_free,low_sugar,low_carb","Lean Beef (200g (thinly sliced)); Ginger (1 tbsp (10g, grated)); Garlic (1 tbsp (15g, minced)); Soy Sauce (1 tbsp (15ml)); Black Pepper (1 tsp (2g)); Salt (To taste (assumed 1/4 tsp, 0.75g, not listed but implied, adjusted for soy sauce)); Oil (As needed (assumed 1 tsp, 5g, for cooking, not listed but implied))","Step 1: Slice the beef: | Slice lean beef into thin strips. | Step 2: Cook the beef: | Dry fry the beef strips in a non-stick pan for 5-6 minutes until cooked and browned. | Step 3: Add ginger and garlic: | Add minced ginger and garlic to the pan and cook for 2 minutes. | Step 4: Season the beef: | Season the beef with soy sauce and pepper to taste. | Step 5: Stir and cook: | Stir the beef well to coat evenly with the seasonings. | Step 6: Taste the beef: | Taste the beef and adjust seasoning, adding more soy sauce or pepper if needed. | Step 7: Simmer briefly: | Let the beef simmer for a minute or two to allow the flavors to combine. | Step 8: Serve: | Serve the beef hot with steamed rice or stir-fried vegetables.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169316/recipe_uploads/dbjr2dciplgvogajsmj6.jpg
68395eeaa1f9120d4641a684,Whole Green Gram Dal (Sabut Moong Dal Tadka),lunch,desi,weight_loss,230.0,12.0,36.0,4.0,10.0,200.0,2.0,35,2,Whole Green Gram Dal (Sabut Moong Dal Tadka) Whole Green Gram Dal (Sabut Moong Dal Tadka) Whole Green Gram Dal (Sabut Moong Dal Tadka) Whole Green Gram (Sabut Moong Dal) Onion Tomatoes Carrots Bell Peppers Green Chili Dried Red Chili Curry Leaves Turmeric Powder Coriander Powder Cumin Powder Red Chili Powder Asafoetida Cumin Seeds Oil Ghee Lemon Juice Salt Fresh Coriander Leaves desi,"gluten_free,nut_free,egg_free,low_sodium,low_sugar,low_cholesterol","Whole Green Gram (Sabut Moong Dal) (1 cup (200g, dry)); Onion (1/2 cup (60g, chopped)); Tomatoes (1/2 cup (90g, chopped)); Carrots (1/4 cup (30g, chopped)); Bell Peppers (1/4 cup (30g, chopped)); Green Chili (1 (5g, chopped)); Dried Red Chili (1 (2g)); Curry Leaves (few (assumed 5, 2g)); Turmeric Powder (1/2 tsp (1g)); Coriander Powder (1/2 tsp (1g)); Cumin Powder (1/4 tsp (0.5g)); Red Chili Powder (1/4 tsp (0.5g)); Asafoetida (a pinch (0.2g)); Cumin Seeds (1/2 tsp (1g)); Oil (1 tsp (5g)); Ghee (1/2 tsp (2.5g)); Lemon Juice (1 tsp (5ml)); Salt (to taste (1g, pinch)); Fresh Coriander Leaves (for garnish (assumed 1 tbsp, 3g))","Step 1: Soak and Cook the Dal : | Wash 1 cup whole green gram (sabut moong dal) and soak it in water for 2-3 hours. Drain, rinse again, and add it to a pressure cooker with 3 cups water, 1/2 tsp turmeric powder, and a pinch of salt. Pressure cook for 2-3 whistles, then cook on low heat for 5 minutes. Let the pressure release naturally. | Step 2: Sauté Onions and Tomatoes : | In a separate pan, heat 1 tsp oil and add 1/2 cup finely chopped onions. Sauté until golden brown, then add 1 tsp ginger-garlic paste and cook for a minute. Add 1/2 cup finely chopped tomatoes and cook until soft and mushy. | Step 3: Add Vegetables : | Add 1/4 cup finely chopped carrots and 1/4 cup finely chopped bell peppers. Sauté the vegetables for 3-4 minutes until they begin to soften. | Step 4: Add Spices : | Add 1/2 tsp coriander powder, 1/4 tsp cumin powder, 1/4 tsp red chili powder, and a pinch of asafoetida. Mix and sauté for 1-2 minutes until the spices are aromatic. | Step 5: Combine Dal and Vegetables : | Add the cooked dal to the spiced vegetable mixture and stir to combine. Simmer on low heat for 5-7 minutes, stirring occasionally. Adjust consistency by adding hot water if needed. | Step 6: Prepare the Tadka : | In a small pan, heat 1/2 tsp ghee and add 1/2 tsp cumin seeds. When they splutter, add 1 dried red chili, 1 chopped green chili, and a few curry leaves. Sauté for 30 seconds until aromatic. | Step 7: Add Tadka to Dal : | Pour the prepared tadka over the simmering dal and stir gently to mix the flavors. | Step 8: Serve the Dal : | Garnish with freshly chopped coriander and a squeeze of lemon juice. Serve hot with a small portion of brown rice or millet roti.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169134/recipe_uploads/wtyvmpa0ljlqhzvndzvt.jpg
68395eeaa1f9120d4641a5ff,Dahi Pudina Roti Wrap,breakfast,desi,weight_loss,120.0,5.0,20.0,2.0,4.0,350.0,3.0,10,1,Dahi Pudina Roti Wrap Dahi Pudina Roti Wrap Dahi Pudina Roti Wrap Fresh Mint Leaves (chopped) Salt Black Pepper Whole Wheat Roti Fresh Lettuce (chopped) Shredded Carrots Cucumber (sliced) desi,"nut_free,egg_free,low_sodium,low_sugar,low_cholesterol","Fresh Mint Leaves (chopped) (1 tablespoon (3g)); Salt (1/4 teaspoon (1.5g)); Black Pepper (1/4 teaspoon (0.5g)); Whole Wheat Roti (1 piece (30g, ~1 small roti)); Fresh Lettuce (chopped) (1/4 cup (15g)); Shredded Carrots (1/4 cup (30g)); Cucumber (sliced) (1/4 cup (30g))","Step 1: Prepare Yogurt Sauce: | Mix mint, salt, and black pepper into low-fats yogurt to make a smooth sauce. | Step 2: Prepare Roti: | Take a whole wheat roti and spread the yogurt sauce evenly on top. | Step 3: Add Vegetables: | Top the yogurt-covered roti with fresh lettuce, shredded carrots, and sliced cucumbers. | Step 4: Roll the Roti: | Carefully roll the roti with the fillings inside, making sure it is tightly wrapped. | Step 5: Chill: | Place the rolled roti in the refrigerator to chill for a few minutes. | Step 6: Serve: | Cut the roll into halves and serve chilled. Enjoy your fresh and healthy wrap.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745168993/recipe_uploads/ctjkj0xrfwvjexfpybxz.jpg
68395ec7a1f9120d4641a4a8,Cheese Stuffed Shells,lunch,vegetarian,weight_gain,580.0,32.0,50.0,35.0,5.0,900.0,80.0,45,2,Cheese Stuffed Shells Cheese Stuffed Shells Cheese Stuffed Shells Pasta shells Ricotta Spinach Marinara sauce Salt Black pepper Parsley vegetarian,"nut_free,egg_free,low_sugar",Pasta shells (15); Ricotta (200g); Spinach (100g); Marinara sauce (200ml); Salt (1 pinch); Black pepper (1/2 tsp); Parsley (1 tsp (optional)),"Step 1: Boil Pasta Shells | Bring a large pot of salted water to a boil and cook 15 pasta shells for 8–10 minutes until al dente, then drain. | Step 2: Prepare Spinach | Wash 100g spinach, chop finely, and blanch in boiling water for 1 minute, then drain and squeeze dry. | Step 3: Mix Filling | In a bowl, combine 200g ricotta cheese, the chopped spinach, 1 pinch of salt, and 1/2 tsp black pepper. | Step 4: Preheat Oven | Preheat the oven to 180°C. | Step 5: Stuff Shells | Spoon the ricotta-spinach mixture evenly into the 15 cooked pasta shells. | Step 6: Prepare Baking Dish | Spread 100ml marinara sauce over the bottom of a baking dish. | Step 7: Assemble and Bake | Place the stuffed shells in the dish, pour another 100ml marinara sauce over them, and bake for 20 minutes until bubbly. | Step 8: Serve | Let the dish cool slightly, garnish with 1 tsp chopped parsley if desired, and serve warm.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524887/ae3irywi5epwf2eunfui.jpg
68395ed6a1f9120d4641a566,Anchovy Olive Bread,dinner,mediterranean,weight_gain,610.0,31.0,118.0,33.0,7.0,2256.0,25.0,45,1,Anchovy Olive Bread Anchovy Olive Bread Anchovy Olive Bread Anchovies Olives Flour Yeast Olive oil mediterranean,"nut_free,egg_free,lactose_free,low_sugar,low_cholesterol,dairy_free",Anchovies (50g); Olives (50g); Flour (150g); Yeast (5g); Olive oil (20ml),"Step 1: Activate Yeast | Dissolve 5g yeast in 120ml warm water and let sit for 5 minutes until foamy. |  | Step 2: Prep Anchovies | Rinse 50g anchovies (canned) to reduce saltiness and finely chop. |  | Step 3: Prep Olives | Pit and chop 50g olives into small pieces. |  | Step 4: Mix Dough | Combine 150g flour and a pinch of salt in a large mixing bowl. |  | Step 5: Knead Dough | Add yeast mixture and 20ml olive oil, knead for 8 minutes, then mix in anchovies and olives. |  | Step 6: Let Dough Rise | Cover the dough and let it rise in a warm place for 25 minutes. |  | Step 7: Shape and Bake | Shape dough into a small loaf, place on a baking sheet, and bake at 200°C for 35 minutes. |  | Step 8: Cool and Serve | Let the bread cool for 10 minutes, then slice and serve as a snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524192/axpsl5dt4pub2m30ipba.jpg
